Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
German #neurologist warns that prolonged #mask wearing causes irreversible brain damage.  English translation by @claudia_stauber.  #facecoverings #EndTheMasks #NoMasks #bacteria https://t.co/prJTZ9eNvl,2020-10-05 18:47:45,1313189146706563072,42494801,sherryrazor,Detroit,,,,"['neurologist', 'mask', 'facecoverings', 'EndTheMasks', 'NoMasks', 'bacteria']",0,2,en,Twitter Web App,,
"RT @land_terri: GOOD SCIENCE SAYS 
#NoMasks
GOOD SCIENCE SAYS 
#Masks ARE NOT HEALTHY FOR WELL PEOPLE 
#BurnYourMask https://t.co/21eIuOiW6X",2020-10-05 18:50:56,1313189948653219841,25098358,Melski1,United States,,,,"['NoMasks', 'Masks', 'BurnYourMask']",54,0,en,Twitter for Android,,
"masks don't stop viruses.

Evidence:

https://t.co/JmtMt8wNf3

#Scamdemic
#nomasks https://t.co/LNDltDZmqW",2020-10-05 19:07:13,1313194045636739079,14193868,maevey,"Cambridge, UK",,,,"['Scamdemic', 'nomasks']",0,2,en,Twitter Web App,,
#NoMask all’aperto fanno male.Rifiutatevi di indossarle dato che un provvedimento simile non c’è stato neanche durante il I #Lockdown . https://t.co/8xExqVZVJw,2020-10-05 19:16:44,1313196443335897090,738092501853216768,Danilo_Sant65,"Lazio, Italia",,,,"['NoMask', 'Lockdown']",21,47,it,Twitter for iPad,,
RT @Danilo_Sant65: #NoMask all’aperto fanno male.Rifiutatevi di indossarle dato che un provvedimento simile non c’è stato neanche durante i…,2020-10-05 19:18:22,1313196854134308865,1040886462693163008,DomenicoMargar2,"Lombardia, Italia",,,,['NoMask'],21,0,it,Twitter Web App,,
RT @Danilo_Sant65: #NoMask all’aperto fanno male.Rifiutatevi di indossarle dato che un provvedimento simile non c’è stato neanche durante i…,2020-10-05 19:20:09,1313197301704339457,564360716,Fabme0801,,,,,['NoMask'],21,0,it,Twitter for Android,,
#Indoctrination at its finest. 😢#MakeAmericaGreatAgain #GreatAwakening #NoMasks https://t.co/xlidsp7GXq,2020-10-05 19:29:53,1313199753245663235,955564085617332226,IQDoesMatter,,,,,"['Indoctrination', 'MakeAmericaGreatAgain', 'GreatAwakening', 'NoMasks']",0,1,en,Twitter for iPhone,,
"RT @FirstThemNEWS: #whiteonwhitecrime
Thugs slug each other over #nomasks #FirstThem 
https://t.co/EQFsbSgd3T: Fight Breaks Out On Flight T…",2020-10-05 20:16:26,1313211467106152448,703063314125844480,drkskinwhiteman,,,,,"['whiteonwhitecrime', 'nomasks', 'FirstThem']",15,0,en,Twitter for Android,,
"#NoMasks @GovPritzker @IDPH @realDonaldTrump @TheJusticeDept  
At least watch/listen from this 29 minute point (experiencing it all is worth your time) Then let's here from your appointed health experts and The Justice Department.
https://t.co/ACX0LOK5wr",2020-10-05 20:19:24,1313212212841009152,526578318,joeepopp,Anywhere and Everywhere,,,,['NoMasks'],1,1,en,Twitter Web App,,
"@GregAbbott_TX what, now that your scam is unraveling? when ""cases"" outpace positive test results...thats a #scamdemic2020   #NoMasks  #Covid  #COVID19 https://t.co/vErIPN3hRw",2020-10-05 20:39:26,1313217255669456896,69861627,pcfudge,,,,,"['scamdemic2020', 'NoMasks', 'Covid', 'COVID19']",1,7,en,Twitter Web App,1.3132113484746301e+18,90651198.0
RT @Christi75367510: Just how cruel can we let this Government go?? Until we ALL decide enough is enough! #NoMasks #NoNewNormal https://t.c…,2020-10-05 21:14:09,1313225991976824833,599677362,RubyDoobyDoo1,,,,,"['NoMasks', 'NoNewNormal']",2,0,en,Twitter Web App,,
#bced @bctf #canpoli #nomasks #imnotsick #endthestigma #Casedemic #WakeUp https://t.co/5IGyOnvPuf,2020-10-05 21:14:27,1313226065368674305,924805255736340481,wokefranny,,,,,"['bced', 'canpoli', 'nomasks', 'imnotsick', 'endthestigma', 'Casedemic', 'WakeUp']",0,0,und,Twitter for iPhone,,
#opposizione da strapazzo.... Complice di questo governo. #TrumpCovid19 fuck #StopDictatureSanitaire #NoMask #italiani #sveglia https://t.co/BO7CTCB3Sn,2020-10-05 21:22:25,1313228070678155265,396551062,christi55392032,New York,,,,"['opposizione', 'TrumpCovid19', 'StopDictatureSanitaire', 'NoMask', 'italiani', 'sveglia']",0,1,it,Twitter for Android,,
@VincentCrypt46 #nomask #befree #nofear https://t.co/HRl9wFxApO,2020-10-05 21:27:16,1313229292667432966,1068610137013792770,MAGATISM_369,BOOM TOWN!,,,,"['nomask', 'befree', 'nofear']",21,32,und,Twitter for iPhone,1.3132244302108262e+18,1.0937744422647071e+18
This must stop.  Investigate and indict #GretchenWhitmer for #CrimesAgainstHumanity #CrimesAgainstChildren @TomFitton @realDonaldTrump #NoMask #NoVaccine #Freedom #Plandemic #FightBack https://t.co/8Jen3MBIak,2020-10-05 21:27:46,1313229418618335233,4903139500,brikolore,USA,,,,"['GretchenWhitmer', 'CrimesAgainstHumanity', 'CrimesAgainstChildren', 'NoMask', 'NoVaccine', 'Freedom', 'Plandemic', 'FightBack']",26,13,en,Twitter Web App,,
"https://t.co/T4DU8Q4lLK
#COVID19 #CovidHoax2020 #NoMask",2020-10-05 21:35:38,1313231395519713293,173993297,Donttrdliberty,,,,,"['COVID19', 'CovidHoax2020', 'NoMask']",0,0,und,Twitter Web App,,
"@GovPritzker Supposedly your illegal mask order is still being enforced.

This means that masks do not work.

Stop getting tested if you have no symptoms! This moron equates positive tests with a need to lock down, that's not the case! 

#backtonormal #openillinois #NoMasks",2020-10-05 21:37:47,1313231937847336965,25451002,jc09tacoma,,,,,"['backtonormal', 'openillinois', 'NoMasks']",1,13,en,Twitter for Android,1.3132313381458207e+18,1.0848175233784545e+18
@prayingmedic #NOMASK #HillaryHusseinArrest,2020-10-05 21:37:48,1313231941605494784,2673244245,BellaQ45,Global,,,,"['NOMASK', 'HillaryHusseinArrest']",0,0,und,Twitter for iPad,1.3131969618775204e+18,83932539.0
RT @MAGATISM_369: @VincentCrypt46 #nomask #befree #nofear https://t.co/HRl9wFxApO,2020-10-05 21:41:57,1313232985999712266,56713264,floridayys,"Florida, USA",,,,"['nomask', 'befree', 'nofear']",21,0,und,Twitter for iPad,,
"This is how #FREE people respond when you threaten our free will! This is #America, NOT Nazi Germany. You won't ""categorize"" us, while shoving ur socialist ideologies down our throats. We're DONE with ur communist games, OVER IT!!

#TriggerNation #NoMask #NationalAnthem #COVID19 https://t.co/CefNC1QTyg",2020-10-05 21:47:46,1313234451401519109,562397263,Royale_Dinero,Unapologetically American! 🇺,,,,"['FREE', 'America', 'TriggerNation', 'NoMask', 'NationalAnthem', 'COVID19']",11,33,en,Twitter for Android,,
@GovInslee Open up WA!! #NoMasks,2020-10-05 22:09:27,1313239906156605440,93687935,BrwnIydgrl,,,,,['NoMasks'],1,4,en,Twitter for iPhone,1.3132358827495178e+18,1077214808.0
RT @MAGATISM_369: @VincentCrypt46 #nomask #befree #nofear https://t.co/HRl9wFxApO,2020-10-05 22:26:31,1313244201992282112,2439759859,jltaylors1,,,,,"['nomask', 'befree', 'nofear']",21,0,und,Twitter for iPad,,
"#ScamdemicIsOver
#coronahoax
#exposethetruth
#GreatAwakeningWorldwide 
#nolockdown
#NoMasks

https://t.co/y4Joun5NwS",2020-10-05 22:27:25,1313244428480376832,1298301553502109696,QAnnie7,,,,,"['ScamdemicIsOver', 'coronahoax', 'exposethetruth', 'GreatAwakeningWorldwide', 'nolockdown', 'NoMasks']",0,1,und,Twitter for Android,,
PCR false positive lies #COVID19 #PCRtest #MattHancock #KBF #NoLockdowns #NoMasks #NoTrackAndTrace #NoVaccine https://t.co/BBuUAuH4jA,2020-10-05 22:28:59,1313244824401842178,198884743,Lornaland82,"London, UK",,,,"['COVID19', 'PCRtest', 'MattHancock', 'KBF', 'NoLockdowns', 'NoMasks', 'NoTrackAndTrace', 'NoVaccine']",0,0,en,Twitter for iPhone,,
@KamalaHarris @RheaGalarneau How long are you going to carry on with this? A mask is not a life style choice. #NoMasks #NoMoreLockdowns,2020-10-05 22:29:54,1313245052999794688,513189251,irishwhisperer,,,,,"['NoMasks', 'NoMoreLockdowns']",0,0,en,Twitter for Android,1.3131236994118738e+18,30354991.0
#NoMask https://t.co/Qa4oHkmJkV,2020-10-05 22:32:38,1313245740026810368,277615622,RosalieOpera,Montréal,,,,['NoMask'],0,0,und,Twitter for iPhone,,
RT @stevelanebitch: US Army Surgeon explains why masks do not work. #nomasks https://t.co/ojF6a1gzFI,2020-10-05 22:34:51,1313246299135901696,2332456566,TrueNorth_Winds,Canada 🍁🇨🇦🍁,,,,['nomasks'],634,0,en,Twitter for Android,,
#nomask #mask https://t.co/M27vOLQOwN,2020-10-05 22:46:30,1313249233034784771,150555799,Alberto1092,Italia,,,,"['nomask', 'mask']",0,0,und,Twitter for Android,,
RT @stevelanebitch: US Army Surgeon explains why masks do not work. #nomasks https://t.co/ojF6a1gzFI,2020-10-05 22:55:22,1313251462307291136,1289612789515001857,Kathlee96724497,,,,,['nomasks'],634,0,en,Twitter Web App,,
"#TrumpSuperSpreader Thou shalt not tempt the Lord thy God. The World English Bible translates the passage as: Jesus said to him, ""Again, it is written, 'You shall not test the Lord, your God. #TrumpCovid19 #nomask #covidiot https://t.co/yYP6TwDb19",2020-10-05 23:03:16,1313253452093423616,1247953182908723200,roxie070519,,,,,"['TrumpSuperSpreader', 'TrumpCovid19', 'nomask', 'covidiot']",0,0,en,Twitter for iPhone,,
#Chriswallce #nomask #mask #hypocrite #COVID19 https://t.co/Cggk8kwpaw,2020-10-05 23:06:37,1313254294326439936,1405192800,NorCalNicci,United States,,,,"['Chriswallce', 'nomask', 'mask', 'hypocrite', 'COVID19']",0,0,und,Twitter for iPhone,,
"Wow @JoyAnnReid is ripping Donald for his taking a video on return and #nomask
#selfishcovididiot",2020-10-05 23:08:48,1313254842102673408,259448391,VitaBrevisBebe,Wherever,,,,"['nomask', 'selfishcovididiot']",1,0,en,Twitter for Android,,
"@JoeBiden Science says masks don't work. We've seen increases in case counts AFTER illegal mask mandates were issued.

We're well beyond insanity at this point.

It's time to get #backtonormal and end this nonsense!

#NoMasks #NoLockdown #OPENAMERICANOW #Trump2020",2020-10-05 23:12:05,1313255669613711362,25451002,jc09tacoma,,,,,"['backtonormal', 'NoMasks', 'NoLockdown', 'OPENAMERICANOW', 'Trump2020']",0,1,en,Twitter for Android,1.3132289721262162e+18,939091.0
"RT @land_terri: GOOD SCIENCE SAYS 
#NoMasks
GOOD SCIENCE SAYS 
#Masks ARE NOT HEALTHY FOR WELL PEOPLE 
#BurnYourMask https://t.co/21eIuOiW6X",2020-10-05 23:22:40,1313258334271791104,1294816568380137472,Warrior4Trump1,"Texas, USA",,,,"['NoMasks', 'Masks', 'BurnYourMask']",54,0,en,Twitter for iPhone,,
RT @NotSure_MMXX: @Acosta Probably taking your lead! #Hypocrite #NoMask #Acosta https://t.co/a345ZRBqle,2020-10-05 23:28:19,1313259756530868225,924531434,Sane_Maryland,"Realville, USA",,,,"['Hypocrite', 'NoMask', 'Acosta']",2,0,en,Twitter for iPad,,
