Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
RT @MarkAnt52364200: @KevinKi89841635 @Julietknows1 #NOMASK #FCOSTCO #FIREFAUCI,2020-05-09 15:05:40,1259137466465992705,1243893749542981633,40K_Kilgore,,,,[],2,0,und,Twitter for iPhone,,
#NoSocialDistancing  #Nomask #LockdownHouseParty 😢😢😢😢.....,2020-05-09 20:54:52,1259225347607887872,222218101,Malosenium,,"Nigel, South Africa",ZA,"['NoSocialDistancing', 'Nomask', 'LockdownHouseParty']",1,0,und,Twitter for iPhone,,
"Short story from #SoCal SAT MAY 9, 2020

Nice sunny day. No specific plan. Wanted #VitaminD boost.

Got on Bike #NoMask

Rode past local park. Was empty and taped up 12 days go

Today it was filled with people! Most #NoMask (some with) Picnics. Older folks hanging/chatting
[1/4] https://t.co/LCvoI9ZWaK",2020-05-10 01:43:47,1259298054001225729,855270521365159937,_mugSHOUT,,,,"['SoCal', 'VitaminD', 'NoMask', 'NoMask']",1,0,en,Twitter Web App,,
"If not for tape around play area &amp; some benches you'd not think #CALockdown

Saw lots of riders. Nodding hey

Car at stop sign #NoMask sees me &amp; nods. I nod back

Past house w/elderly couple enjoying shaded porch. Lady from afar waives &amp; greets me. I wave back smiling! :)
[2/4]",2020-05-10 01:43:48,1259298056782016512,855270521365159937,_mugSHOUT,,,,"['CALockdown', 'NoMask']",1,0,en,Twitter Web App,1.2592980540012257e+18,8.5527052136516e+17
"RT @_mugSHOUT: Short story from #SoCal SAT MAY 9, 2020

Nice sunny day. No specific plan. Wanted #VitaminD boost.

Got on Bike #NoMask

Rod…",2020-05-10 02:02:52,1259302855007260674,197822223,elunicoeldivino,,,,"['SoCal', 'VitaminD', 'NoMask']",1,0,en,Twitter Web App,,
"#ThatPart #NoMaskNoTreatment 
#SaturdayNight 
#SaturdayThoughts 
#COVID19 
#NoMask 
#WearAMask Moron!!! https://t.co/SXXilhBXG5",2020-05-10 04:08:41,1259334519498387456,60014116,thebraceygroup,,,,"['ThatPart', 'NoMaskNoTreatment', 'SaturdayNight', 'SaturdayThoughts', 'COVID19', 'NoMask', 'WearAMask']",0,0,en,Twitter for iPad,,
"Listen to her👇🏽
#WakeUp 
#nomask 
#SaturdayMorning https://t.co/dun1fPMK63",2020-05-10 15:42:46,1259509190529150977,939214381732151296,S246278910,,,,"['WakeUp', 'nomask', 'SaturdayMorning']",3,3,en,Twitter for Android,,
"RT @S246278910: Listen to her👇🏽
#WakeUp 
#nomask 
#SaturdayMorning",2020-05-10 16:06:04,1259515053641957377,235745323,MJs__Smile,,,,"['WakeUp', 'nomask', 'SaturdayMorning']",3,0,en,Twitter for iPad,,
#NOMASK #IDONOTCONSENT #WWG1WGA Someone needs to step up and put an end to this madness. Employers are forcing masks on employees! This is not freedom! This is tyranny! Our health our life is at stake! What options do we have? DIE OR DIE? MASKS KILL,2020-05-10 17:25:12,1259534968646230022,1252236801613287426,GHS84727550,,,,"['NOMASK', 'IDONOTCONSENT', 'WWG1WGA']",1,4,en,Twitter for iPhone,,
RT @wagsgirl91: I will not wear a mask. #nomask             I don’t have enough followers to make #nomask trend. Who’s gonna help me? https…,2020-05-10 17:27:47,1259535620403277825,1252236801613287426,GHS84727550,,,,"['nomask', 'nomask']",4,0,en,Twitter for iPhone,,
"@JWink4 @AmyEleCox #nopants too! Don't foget!! We are free to chose, we don't want pants!!!! My body My choice #proabortion 
Join the red hat #CommunistMAGA #nomask.",2020-05-10 20:32:50,1259582191043883008,3284505140,theRealJohnPatr,,,,"['nopants', 'proabortion', 'CommunistMAGA', 'nomask']",0,2,en,Twitter Web App,1.2595286886909665e+18,96681491.0
