Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"""Youth is wasted on the young"" #Youth #Day #YouthDay #SouthAfrica #CapeTown #Outside #Selfie #Portrait #NoMask https://t.co/Jyg5e81v8v",2020-06-16 08:35:49,1272810098470068224,234042581,JimiPriceless,,,,"['Youth', 'Day', 'YouthDay', 'SouthAfrica', 'CapeTown', 'Outside', 'Selfie', 'Portrait', 'NoMask']",0,1,en,Twitter for Android,,
RT @GoldSta17853791: @DeAnna4Congress #nomask for me https://t.co/jXCEsQomDf,2020-06-16 10:07:01,1272833049303056384,210410386,LukeLuxx,,,,['nomask'],12,0,en,Twitter for iPhone,,
"Associazione Medici , produce un Istanza presentata al #governodelcontagio , ma #Giuseppi e #Colao sono troppo impegnati #StatiGenerali , intanto la  Museruola imbavaglia ancora milioni di Italiani 🇮🇹 con gravi conseguenze x la Salute .
#nomask 😷😷😷
https://t.co/ksqFyI9OSz",2020-06-16 11:04:36,1272847538098495488,1193290446816075776,PaolinoNapolit7,,,,"['governodelcontagio', 'Giuseppi', 'Colao', 'StatiGenerali', 'nomask']",2,4,it,Twitter for Android,,
"@jacksokol @RyanMarino Hillary never crested 50%. #Biden has. Trump only won by a TOTAL of 77,744 across 3 states.

He can't afford to kill off his base. But that's what he's doing by making #NoMask a #MAGA loyalty test.",2020-06-16 13:21:14,1272881925124915200,3116066493,JillPiggott,,,,"['Biden', 'NoMask', 'MAGA']",0,5,en,Twitter Web App,1.2727671654902948e+18,14555541.0
Love this guy!!! #NoMask https://t.co/xKjagi3Ygm,2020-06-16 14:38:43,1272901423567699971,966292932,MAGAGramie,,,,['NoMask'],0,0,en,Twitter for iPhone,,
"Come and join us, #BridgeportTabernacle #sda, this #Friday, #June #19th AKA #Juneteenth from 5:30 p.m. - 7:30 p.m. for our #first #annual Juneteenth #Celebration. #Socialdistancing is a must, #nomask #noentry. Food, games, fun, etc. Feel free to bring and share a dish or two. https://t.co/E2lgiuwdFg",2020-06-16 14:56:50,1272905984151879680,1254384466329579520,BrotherJosephln,,,,"['BridgeportTabernacle', 'sda', 'Friday', 'June', '19th', 'Juneteenth', 'first', 'annual', 'Celebration', 'Socialdistancing', 'nomask', 'noentry']",1,1,en,Twitter Web App,,
"Interesting.....went into town to shop at a major hardware store and then to the grocery store. NO MASK! Everyone else had the mask on but not a word was said to me. I would have walked out otherwise. 

Anyone else? 🤔
#Plandemic2020 
#nomask",2020-06-16 15:00:30,1272906906265403392,2321385183,PlastiksurgeonE,,,,"['Plandemic2020', 'nomask']",48,629,en,Twitter for iPhone,,
"#nomask fuck you, @GovernorTomWolf 😜😝 https://t.co/eAcDSaVy48",2020-06-16 16:39:52,1272931913242722307,150890633,beccalizlandis,,,,['nomask'],0,1,en,Twitter for Android,,
@BryanDawsonUSA Look at who's wearing a MASK and you will see who is being controlled #nomask #resistance,2020-06-16 17:46:44,1272948741608288256,914254440,squawkying,,,,"['nomask', 'resistance']",0,0,en,Twitter Web App,1.272727987260199e+18,997682274.0
@vcstar Where we are with COVID is asinine! It made sense in the beginning isolating so we could prepare. You have changed the goal post and the data doesn’t make sense. OPEN it up!! These poor decisions are going to effect us for generations. #nomask,2020-06-16 18:35:32,1272961020470808576,1243382563202203649,hikeitup,,,,['nomask'],0,5,en,Twitter for iPhone,1.2729457859912376e+18,15292065.0
