Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
Here WE GO! The #WuhanVirus Rumor Mill😂😂😂. Testing Positive Does not Mean CRAP. Why? They LIE and Most of us ARE ANYWAY because we have already BEEN EXPOSED or HAD it and had NO SYMPTOMS 😡😂😂😂😂😂. Now People can’t get Married. Be a Fanatic Be Paranoid Give UP LIFE #NoMasks,2020-07-01 16:19:38,1278362637655367680,395032876,Legalator,AroundtheWorld,,,,"['WuhanVirus', 'NoMasks']",0,1,en,Twitter for iPhone,,
"Air inside #Masks fall below OSHA standards, 
measured by OSHA-approved meter.

No thanks.  #NoMasks.  I require oxygen, and so do you. https://t.co/0sz2ACnWR7",2020-07-01 16:42:59,1278368515385253889,819296296062201857,ColleenHuberNMD,"Tempe, AZ",,,,"['Masks', 'NoMasks']",12,27,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 16:47:40,1278369694982995969,2920048351,Twicethefool2,"Texas, USA",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
"@Meleagar @SaraCarterDC And #FireFauci is #HidenBiden Doctor. 

It's all to promote Mail-in-voting &amp; to allow #BasementBiden to stay in his basement.
 
#Plandemic 
#NoMasks
#NoVaccine
#NoLockdown
#NoNewNormal
#ReleaseTheCures",2020-07-01 16:51:02,1278370540143738880,822922450841255936,theone_robin,Antarctica,,,,"['FireFauci', 'HidenBiden', 'BasementBiden', 'Plandemic', 'NoMasks', 'NoVaccine', 'NoLockdown', 'NoNewNormal', 'ReleaseTheCures']",0,0,en,Twitter Web App,1.2780842515949158e+18,260008254.0
"Once again, the protestors can do whatever they want while people can’t go to church or have a wedding reception! #OPENAMERICANOW #NoMask https://t.co/bEF9KZoZKs",2020-07-01 16:53:48,1278371235974582274,948942201605840899,cellobousa,"Long Island, New York",,,,"['OPENAMERICANOW', 'NoMask']",0,0,en,Twitter for iPhone,,
"It's not the Feds decision!

It's ""We the People"" who will decide if we want to wear a face mask out in public!

#NoMask

#NoMaskOnMe https://t.co/C3hBM0TjKh",2020-07-01 17:01:12,1278373098673393664,2241666690,KKMoriconi,USA,,,,"['NoMask', 'NoMaskOnMe']",1,1,en,Twitter Web App,,
Why can't you get married?  I am in the wedding business. Would you like to get married?  I have a few weddings booked on my private property. #NoSocialDistancing #NoMasks  #Bunchup https://t.co/nYhzOO4RgZ,2020-07-01 17:03:55,1278373781086625797,754731528417075201,GotFreedom42420,USA,,,,"['NoSocialDistancing', 'NoMasks', 'Bunchup']",0,0,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 17:04:47,1278374002541674496,1251207031660445696,frostylilnug,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter Web App,,
The left is beating that #Covid drum loudly! More testing means more positive cases. How many times did we get the flu virus and not get sick? The mask requirement needs to end too! #nomasks #plandemic,2020-07-01 17:08:10,1278374850772430848,3059253901,MAGACovfefe711,United States,,,,"['Covid', 'nomasks', 'plandemic']",16,28,en,Twitter for iPhone,,
"RT @ColleenHuberNMD: Air inside #Masks fall below OSHA standards, 
measured by OSHA-approved meter.

No thanks.  #NoMasks.  I require oxyge…",2020-07-01 17:12:05,1278375838828781569,821018165358587904,Cornpop4Trump45,United States Minor Outlying Islands,,,,"['Masks', 'NoMasks']",12,0,en,Twitter for iPhone,,
